"","name","address","category"
"45","홈플러스 센텀시티점","부산광역시 해운대구 센텀동로 6 홈플러스센텀시티점","쇼핑,유통 > 슈퍼,마트"
"46","국제식품","부산광역시 사상구 낙동대로 1498","쇼핑,유통 > 육류"
"47","반지마을 서면점","부산광역시 부산진구 중앙대로 679-5","쇼핑,유통 > 귀금속,시계"
"48","이마트 사상점","부산광역시 사상구 광장로 17 이마트","쇼핑,유통 > 슈퍼,마트"
"49","메가마트 남천점","부산광역시 수영구 황령대로 521 메가마트","쇼핑,유통 > 슈퍼,마트"
"50","이마트 해운대점","부산광역시 해운대구 좌동순환로 511 E-마트해운대점","쇼핑,유통 > 슈퍼,마트"
"51","대연동못골시장","부산광역시 남구 못골로 66-1","쇼핑,유통 > 시장"
"52","딜라이트","부산광역시 부산진구 서전로38번길 43-13 1층 108호","가구,인테리어 > 인테리어소품"
"53","이마트 금정점","부산광역시 금정구 중앙대로1841번길 24 E마트금정점","쇼핑,유통 > 슈퍼,마트"
"54","남포문고","부산광역시 중구 중구로 13 2·3층","쇼핑,유통 > 서점"
"55","좌동재래시장","부산광역시 해운대구 좌동로91번길 20","쇼핑,유통 > 시장"
"56","신세계면세점 부산점","부산광역시 해운대구 센텀4로 15 센텀시티몰 1F / B1","종합도소매 > 면세점"
"57","백작바이피렌체 부산점","부산광역시 부산진구 범일로 145 4층","귀금속,보석 > 결혼예물"
"58","홈플러스 부산정관점","부산광역시 기장군 정관읍 정관5로 50 정관 홈플러스","쇼핑,유통 > 슈퍼,마트"
"59","초필살돼지구이","부산광역시 해운대구 마린시티3로 23 벽산E오렌지프라자 A동 107호","쇼핑,유통 > 돼지고기"
"60","도그마루 부산점","부산광역시 남구 황령대로492번길 24 세영빌딩 4층","반려동물 > 반려동물분양"
"61","대연동못골시장","부산광역시 남구 못골로 66-1","쇼핑,유통 > 시장"
"62","딜라이트","부산광역시 부산진구 서전로38번길 43-13 1층 108호","가구,인테리어 > 인테리어소품"
"63","이마트 금정점","부산광역시 금정구 중앙대로1841번길 24 E마트금정점","쇼핑,유통 > 슈퍼,마트"
"64","남포문고","부산광역시 중구 중구로 13 2·3층","쇼핑,유통 > 서점"
"65","좌동재래시장","부산광역시 해운대구 좌동로91번길 20","쇼핑,유통 > 시장"
"66","신세계면세점 부산점","부산광역시 해운대구 센텀4로 15 센텀시티몰 1F / B1","종합도소매 > 면세점"
"67","백작바이피렌체 부산점","부산광역시 부산진구 범일로 145 4층","귀금속,보석 > 결혼예물"
"68","홈플러스 부산정관점","부산광역시 기장군 정관읍 정관5로 50 정관 홈플러스","쇼핑,유통 > 슈퍼,마트"
"69","초필살돼지구이","부산광역시 해운대구 마린시티3로 23 벽산E오렌지프라자 A동 107호","쇼핑,유통 > 돼지고기"
"70","도그마루 부산점","부산광역시 남구 황령대로492번길 24 세영빌딩 4층","반려동물 > 반려동물분양"
"71","롯데마트 사상점","부산광역시 사상구 낙동대로 733","쇼핑,유통 > 슈퍼,마트"
"72","카카오프렌즈플래그십스토어 광복점","부산광역시 중구 광복로 62","도서,음반,문구 > 문구,팬시용품"
"73","이터널 저니","부산광역시 기장군 기장읍 기장해안로 268-31","쇼핑,유통 > 서점"
"74","홈플러스 해운대점","부산광역시 해운대구 해운대해변로 140 해운대홈플러스","쇼핑,유통 > 슈퍼,마트"
"75","동래시장","부산광역시 동래구 동래시장길 14 동래시장","쇼핑,유통 > 시장"
"76","뉴코아아울렛 괴정점","부산광역시 사하구 사하로 190","쇼핑,유통 > 아울렛"
"77","홈플러스 연산점","부산광역시 연제구 반송로 88","쇼핑,유통 > 슈퍼,마트"
"78","원에잇","부산광역시 수영구 광남로 63","쇼핑,유통 > 스키,스노보드"
"79","아트몰링부산점","부산광역시 사하구 낙동남로 1413","쇼핑,유통 > 쇼핑센터,할인매장"
"80","롯데면세점 부산점","부산광역시 부산진구 가야대로 772","쇼핑,유통 > 면세점"
"81","이로이로샵","부산광역시 해운대구 우동1로38번길 11 우일맨션 151호","쇼핑,유통 > 패션잡화"
"82","롯데키즈마트부산점","부산광역시 부산진구 신천대로 241","쇼핑,유통 > 슈퍼,마트"
"83","메이언니잡화점","부산광역시 부산진구 서전로46번길 12","쇼핑,유통 > 문구,팬시용품"
"84","멜버른","부산광역시 동래구 온천천로441번길 3","쇼핑,유통 > 차,커피"
"85","장림시장","부산광역시 사하구 장림번영로 24 장림시장","쇼핑,유통 > 시장"
"86","부산자유도매시장","부산광역시 동구 조방로 48 자유시장","쇼핑,유통 > 시장"
"87","토이앤맘 부산점","부산광역시 동구 조방로 4 상록회관 지하1층","쇼핑,유통 > 수입유아용품"
"88","한샘스토어 부산좌천점","부산광역시 동구 중앙대로 494 히람메디칼센타","쇼핑,유통 > 가구"
"89","YES24 중고서점 수영점","부산광역시 수영구 구락로123번길 20","쇼핑,유통 > 서점"
"90","쥬디스태화백화점신관","부산광역시 부산진구 서전로10번길 61 쥬디스태화신관","쇼핑,유통 > 백화점"
"91","빈티지뮤지엄","부산광역시 중구 광복로39번길 26","패션 > 여성의류"
"92","D102 누리엔점","부산광역시 부산진구 자유평화로 11 누리엔 1층","귀금속,보석 > 결혼예물"
"93","루이비통 롯데백화점부산본점","부산광역시 부산진구 가야대로 772 롯데백화점부산본점 1F","쇼핑,유통 > 종합패션"
"94","옹이토이와 반지놀이터","부산광역시 중구 광복로35번길 7 3층","쇼핑,유통 > 귀금속,시계"
"95","고래사어묵 부전본점","부산광역시 부산진구 중앙대로769번길 17","가공식품 > 고래사어묵"
"96","롯데마트 광복점","부산광역시 중구 중앙대로 2","쇼핑,유통 > 슈퍼,마트"
