"","name","address","category"
"247","성심종합법무법인","서울특별시 광진구 아차산로 397","전문,기술서비스 > 법률사무소"
"248","법무법인 심평","서울특별시 서초구 반포대로30길 81 웅진타워 13층 법률사무소 심평","전문,기술서비스 > 법률사무소"
"249","법무법인 로고스 분사무소","서울특별시 서초구 반포대로 94 남양빌딩","전문,기술서비스 > 법률사무소"
"250","법무법인유스트","서울특별시 서초구 서초대로41길 14 성암빌딩 4층","전문,기술서비스 > 법률사무소"
"251","법무법인 한백","서울특별시 서초구 반포대로 138 양진빌딩","전문,기술서비스 > 법률사무소"
"252","법무법인 한경","서울특별시 서초구 반포대로24길 82 2층","전문,기술서비스 > 법률사무소"
"253","법무법인 문장","서울특별시 서초구 반포대로30길 53 조광빌딩 2층","전문,기술서비스 > 법률사무소"
"254","인앤인","서울특별시 서초구 법원로3길 20-3 은곡빌딩","전문,기술서비스 > 법률사무소"
"255","법무법인 시티","서울특별시 송파구 법원로 96 문정법조프라자 108호, 705호","전문,기술서비스 > 법률사무소"
"256","법무법인 민주","서울특별시 서초구 서초중앙로 215 홍익대학교강남교육원","전문,기술서비스 > 법률사무소"
"257","법무법인 정송","서울특별시 서초구 서초중앙로 125 로이어즈타워 4층","전문,기술서비스 > 법률사무소"
"258","법률세무회계사무소 지담 정정훈 변호사","서울특별시 강서구 공항대로 227 마곡센트럴타워 1차 408호","전문,기술서비스 > 법률사무소"
"259","법무법인태일 최윤영변호사사무소","서울특별시 서초구 법원로3길 25 태흥빌딩 2층","전문,기술서비스 > 법률사무소"
"260","법무법인 우송","서울특별시 서초구 법원로4길 13","전문,기술서비스 > 법률사무소"
"261","법무법인 한백","서울특별시 서초구 반포대로 138 양진빌딩","전문,기술서비스 > 법률사무소"
"262","법무법인 한경","서울특별시 서초구 반포대로24길 82 2층","전문,기술서비스 > 법률사무소"
"263","법무법인 문장","서울특별시 서초구 반포대로30길 53 조광빌딩 2층","전문,기술서비스 > 법률사무소"
"264","인앤인","서울특별시 서초구 법원로3길 20-3 은곡빌딩","전문,기술서비스 > 법률사무소"
"265","법무법인 시티","서울특별시 송파구 법원로 96 문정법조프라자 108호, 705호","전문,기술서비스 > 법률사무소"
"266","법무법인 민주","서울특별시 서초구 서초중앙로 215 홍익대학교강남교육원","전문,기술서비스 > 법률사무소"
"267","법무법인 정송","서울특별시 서초구 서초중앙로 125 로이어즈타워 4층","전문,기술서비스 > 법률사무소"
"268","법률세무회계사무소 지담 정정훈 변호사","서울특별시 강서구 공항대로 227 마곡센트럴타워 1차 408호","전문,기술서비스 > 법률사무소"
"269","법무법인태일 최윤영변호사사무소","서울특별시 서초구 법원로3길 25 태흥빌딩 2층","전문,기술서비스 > 법률사무소"
"270","법무법인 우송","서울특별시 서초구 법원로4길 13","전문,기술서비스 > 법률사무소"
"271","법률사무소 해온","서울특별시 서초구 법원로3길 26 3층","전문,기술서비스 > 법률사무소"
"272","법무법인 서울센트럴","서울특별시 서초구 법원로 15 정곡빌딩서관","전문,기술서비스 > 법률사무소"
"273","든든한법률사무소","서울특별시 서초구 서초대로53길 13 대림빌딩 302호","전문,기술서비스 > 법률사무소"
"274","법무법인수로","서울특별시 서초구 서초중앙로 151 정암빌딩 201~203호","전문,기술서비스 > 법률사무소"
"275","법무법인 서광","서울특별시 서초구 서초대로 254 오퓨런스","전문,기술서비스 > 법률사무소"
"276","법무법인 서화","서울특별시 서초구 서초중앙로 119 KETI타워 9층","전문,기술서비스 > 법률사무소"
"277","법무법인 젠","서울특별시 서초구 강남대로 210 9층 (양재동, 행복빌딩)","전문,기술서비스 > 법률사무소"
"278","법무법인 정곡","서울특별시 양천구 신월로 387 유앤미법조빌딩 801호","전문,기술서비스 > 법률사무소"
"279","대한법무법인","서울특별시 서초구 동작대로 36 대광빌딩3층","전문,기술서비스 > 법률사무소"
"280","변호사 오승철 부동산전문 법률사무소","서울특별시 서초구 서초중앙로 125 로이어즈타워 12층","전문,기술서비스 > 법률사무소"
"281","법무법인 일신","서울특별시 서초구 서초대로 261 서혜빌딩 2층~5층","전문,기술서비스 > 법률사무소"
"282","법무법인 승우","서울특별시 중랑구 망우로 332 6층","전문,기술서비스 > 법률사무소"
"283","법무법인 정세","서울특별시 서초구 서초대로 254 오퓨런스","전문,기술서비스 > 법률사무소"
"284","법무법인 연두","서울특별시 강남구 강남대로 354 7층","전문,기술서비스 > 법률사무소"
"285","KL Partners","서울특별시 종로구 종로5길 7 Tower 8 7층","전문,기술서비스 > 법률사무소"
"286","법무법인 참본","서울특별시 서초구 서초대로 274 3000타워 11층","전문,기술서비스 > 법률사무소"
"287","법무법인 박앤정","서울특별시 강남구 테헤란로8길 8 홍은빌딩","전문,기술서비스 > 법률사무소"
"288","법률사무소해울","서울특별시 서초구 서초대로 280 태양빌딩","전문,기술서비스 > 법률사무소"
"289","법무법인한강","서울특별시 강남구 테헤란로길 8","전문,기술서비스 > 법률사무소"
"290","법무법인센트럴","서울특별시 서초구 남부순환로 2561 원효빌딩106호","전문,기술서비스 > 법률사무소"
"291","법무법인 화평","서울특별시 서초구 법원로1길 5 소정빌딩","전문,기술서비스 > 법률사무소"
"292","법무법인 늘품","서울특별시 종로구 율곡로 55","전문,기술서비스 > 법률사무소"
"293","변호사하람법률사무소","서울특별시 도봉구 마들로 734","전문,기술서비스 > 법률사무소"
"294","법무법인세한","서울특별시 강남구 삼성로 511 골든타워","전문,기술서비스 > 법률사무소"
"295","법무법인 율","서울특별시 서초구 반포대로30길 34 신정빌딩","전문,기술서비스 > 법률사무소"
"296","법무법인 숭인","서울특별시 서초구 강남대로 202 모산빌딩","전문,기술서비스 > 법률사무소"
"297","법무법인 경복","서울특별시 서초구 반포대로30길 47 행림빌딩","전문,기술서비스 > 법률사무소"
"298","법률사무소 임률","서울특별시 양천구 신월로 387 유앤미법조빌딩 2 , 4층","전문,기술서비스 > 법률사무소"
"299","법무법인 에스","서울특별시 서초구 서초대로 356 서초지웰타워 3층","전문,기술서비스 > 법률사무소"
"300","법무법인 한국","서울특별시 서초구 서초중앙로 153 서울빌딩 5층","전문,기술서비스 > 법률사무소"
"301","법무법인 천지인","서울특별시 서초구 서초중앙로 152 우민빌딩 3층","전문,기술서비스 > 법률사무소"
"302","법무법인 신우","서울특별시 서초구 서초중앙로 118 카이스시스템빌딩 9층","전문,기술서비스 > 법률사무소"
"303","법무법인 명진","서울특별시 서초구 강남대로 479 신논현타워 4층","전문,기술서비스 > 법률사무소"
"304","법무법인 바움","서울특별시 강남구 테헤란로114길 20","전문,기술서비스 > 법률사무소"
"305","법무법인 로이","서울특별시 서초구 반포대로30길 43 알바트로스빌딩 5층","전문,기술서비스 > 법률사무소"
"306","이혼전문변호사 장지현 법률사무소","서울특별시 종로구 새문안로 92 광화문오피시아 1515호","전문,기술서비스 > 법률사무소"
"307","신아 법무법인","서울특별시 서초구 강남대로 315 클리포드(주)빌딩 3층","전문,기술서비스 > 법률사무소"
"308","법무법인행복","서울특별시 서초구 서초중앙로 119 KETI빌딩 10층","전문,기술서비스 > 법률사무소"
"309","법무법인맑은샘","서울특별시 도봉구 도봉로168길 23","전문,기술서비스 > 법률사무소"
"310","법률사무소 우진","서울특별시 동대문구 왕산로 224 삼정빌딩 4층","전문,기술서비스 > 법률사무소"
